广告名称,货币,"已花费金额 (USD)",单次点击费用（全部）,购物次数,单次购物费用,ROAS,报告开始日期,报告结束日期
"20260522_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_LLX_pingme_FL_24A - Copy",USD,22.46,2.49555556,,,0,2026-05-31,2026-05-31
"20260522_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_LLX_pingme_FL_23A - Copy",USD,14.75,4.91666667,,,0,2026-05-31,2026-05-31
"20260518_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_WPL_pingme_DHR_33A - Copy",USD,27.44,0.98,,,0,2026-05-31,2026-05-31
"20260518_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_WPL_pingme_DHR_39A - Copy",USD,13.14,0.82125,,,0,2026-05-31,2026-05-31
20260515_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_YZY_pingme_FL_073A,USD,9.19,4.595,,,0,2026-05-31,2026-05-31
20260515_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_YZY_pingme_FL_074A,USD,10.43,1.49,,,0,2026-05-31,2026-05-31
20260515_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_LLX_pingme_mia_38A,USD,20.22,2.88857143,,,0,2026-05-31,2026-05-31
20260515_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_YZY_pingme_FL_076A,USD,26.35,2.02692308,,,0,2026-05-31,2026-05-31
20260515_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_YZY_pingme_FL_081A,USD,9.63,1.605,,,0,2026-05-31,2026-05-31
20260515_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_YZY_pingme_FL_071A,USD,3.94,1.97,,,0,2026-05-31,2026-05-31
20260515_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_YZY_pingme_FL_080A,USD,2.89,2.89,,,0,2026-05-31,2026-05-31
20260515_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_YZY_pingme_FL_075A,USD,2.95,0,,,0,2026-05-31,2026-05-31
20260515_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_LLX_pingme_mia_40A,USD,17.82,2.97,,,0,2026-05-31,2026-05-31
20260515_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_LLX_pingme_mia_37A,USD,20.95,2.095,,,0,2026-05-31,2026-05-31
20260515_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_YZY_pingme_FL_072A,USD,2.06,0,,,0,2026-05-31,2026-05-31
20260515_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_YZY_pingme_FL_077A,USD,4.11,2.055,,,0,2026-05-31,2026-05-31
20260515_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_YZY_pingme_FL_079A,USD,6.75,1.35,,,0,2026-05-31,2026-05-31
"20260515_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_YZY_pingme_FL_077A - Copy",USD,0.18,0,,,0,2026-05-31,2026-05-31
"20260515_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_LLX_pingme_mia_39A - Copy",USD,10.21,1.27625,,,0,2026-05-31,2026-05-31
"20260515_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_YZY_pingme_FL_079A - Copy",USD,0.1,0.1,,,0,2026-05-31,2026-05-31
