广告名称,货币,"已花费金额 (USD)",单次点击费用（全部）,购物次数,单次购物费用,ROAS,报告开始日期,报告结束日期
20260213_Justfit_EN_720x1280_FX-Slim_ZT-bedworkout_LVL1_typeface_RS-P2X1R1C3_FL_WZC_19A,USD,12.92,2.15333333,,,0,2026-05-23,2026-05-23
20260225_Justfit_EN_720x1280_FX-Slim_ZT-bedworkout_LVL1_typeface_RS-P2X1R1C3_FL_WZC_05A,USD,3.64,3.64,,,0,2026-05-23,2026-05-23
20260226_Justfit_EN_720x1280_FX-Slim_ZT-bedworkout_LVL1_typeface_RS-P2X1R1C3_WZC_24A,USD,0.04,0,,,0,2026-05-23,2026-05-23
20260119_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_ZX_pingme_187A,USD,8.94,2.98,,,0,2026-05-23,2026-05-23
20260119_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_ZL_pingme_mia_78A,USD,9.81,3.27,,,0,2026-05-23,2026-05-23
20260128_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_FL_DHR_16A,USD,12.62,1.5775,,,0,2026-05-23,2026-05-23
20260128_Justfit_EN_720x1280_FX-Slim_ZT-bedworkout_LVL1_typeface_RS-P2X1R1C3_FL_WZC_18A,USD,15.37,5.12333333,,,0,2026-05-23,2026-05-23
20260103_JustFit_EN_9x16_FX-Slim_ZT-012907-Drspine_LVL1-typeface_RS-P2X1R1C1_095KB-FL-ST,USD,10.81,2.7025,,,0,2026-05-23,2026-05-23
20260203_JustFit_EN_9x16_FX-Slim_ZT-woman2_LVL1-typeface_RS-P2X1R2C1_095KB_DHR_FL_JR_RMG-782E,USD,5.19,0,,,0,2026-05-23,2026-05-23
20260203_JustFit_EN_9x16_FX-Slim_ZT-woman1_LVL1-typeface_RS-P2X1R2C1_095KB_DHR_FL_JR_RMG-782F,USD,21.11,1.62384615,,,0,2026-05-23,2026-05-23
20260126_JustFit_EN_9x16_FX-Slim_ZT-follow_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_SYF_pingme_FL_90A,USD,7.1,2.36666667,,,0,2026-05-23,2026-05-23
20260126_JustFit_EN_9x16_FX-Slim_ZT-follow_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_SYF_pingme_FL_91A,USD,3.27,3.27,,,0,2026-05-23,2026-05-23
20260126_JustFit_EN_9x16_FX-Slim_ZT-follow_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_SYF_pingme_FL_91A,USD,3.25,3.25,,,0,2026-05-23,2026-05-23
20260126_JustFit_EN_9x16_FX-Slim_ZT-follow_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_WPL_pingme_FL_132A,USD,11.08,2.77,,,0,2026-05-23,2026-05-23
20260126_JustFit_EN_9x16_FX-Slim_ZT-follow_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_SYF_pingme_FL_89A,USD,17.12,5.70666667,,,0,2026-05-23,2026-05-23
20260126_JustFit_EN_9x16_FX-Slim_ZT-follow_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_SYF_pingme_FL_89A,USD,11.38,3.79333333,,,0,2026-05-23,2026-05-23
20260126_JustFit_EN_9x16_FX-Slim_ZT-follow_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_SYF_pingme_51A,USD,4.64,2.32,,,0,2026-05-23,2026-05-23
20260126_JustFit_EN_9x16_FX-Slim_ZT-follow_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_SYF_pingme_51A,USD,15.44,3.86,,,0,2026-05-23,2026-05-23
20260204_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_FL_DHR_06A,USD,22.83,1.26833333,,,0,2026-05-23,2026-05-23
20260205_Justfit_EN_720x1280_FX-Slim_ZT-bedworkout_LVL1_typeface_RS-P2X1R1C3_FL_DHR_WZC_13A,USD,6.54,1.308,,,0,2026-05-23,2026-05-23
20260206_JustFit_FR_9x16_FX-Slim_ZT-0112POVthreepeople_LVL1-typeface_RS-P2X1R1C1_095KB-mia-DHR-HJ_RMG-850B,USD,2.08,0,,,0,2026-05-23,2026-05-23
20260514_JustFit_EN_9x16_FX-Slim_ZT-bedworkout_LVL1-typeface_RS-P2X1R1C1_095KB-FL-CN-DHR_RMG-4085K,USD,12.45,1.77857143,,,0,2026-05-23,2026-05-23
20260514_JustFit_EN_9x16_FX-Slim_ZT-bedworkout_LVL1-typeface_RS-P2X1R1C1_095KB-FL-CN-DHR_RMG-4085N,USD,8.95,1.79,,,0,2026-05-23,2026-05-23
20260514_JustFit_EN_9x16_FX-Slim_ZT-workout_LVL1-typeface_RS-P2X1R1C1_095KB-CN_RMG-4085P,USD,9.45,9.45,,,0,2026-05-23,2026-05-23
20260514_JustFit_EN_9x16_FX-Slim_ZT-bedworkout_LVL1-typeface_RS-P2X1R1C1_095KB-FL-CN-DHR_RMG-4085I,USD,15.59,3.8975,,,0,2026-05-23,2026-05-23
20260514_JustFit_EN_9x16_FX-Slim_ZT-workout_LVL1-typeface_RS-P2X1R1C1_095KB-CN_RMG-4085R,USD,6.41,0,,,0,2026-05-23,2026-05-23
20260514_JustFit_EN_9x16_FX-Slim_ZT-bedworkout_LVL1-typeface_RS-P2X1R1C1_095KB-FL-CN-DHR_RMG-4085M,USD,8.76,2.92,,,0,2026-05-23,2026-05-23
20260514_JustFit_EN_9x16_FX-Slim_ZT-bedworkout_LVL1-typeface_RS-P2X1R1C1_095KB-CN_RMG-4085X,USD,10.52,10.52,,,0,2026-05-23,2026-05-23
20260514_JustFit_EN_9x16_FX-Slim_ZT-bedworkout_LVL1-typeface_RS-P2X1R1C1_095KB-FL-CN-DHR_RMG-4085O,USD,2.26,1.13,,,0,2026-05-23,2026-05-23
20260514_JustFit_EN_9x16_FX-Slim_ZT-workout_LVL1-typeface_RS-P2X1R1C1_095KB-CN_RMG-4085T,USD,17.89,2.55571429,,,0,2026-05-23,2026-05-23
20260514_JustFit_EN_9x16_FX-Slim_ZT-workout_LVL1-typeface_RS-P2X1R1C1_095KB-CN_RMG-4085Q,USD,24.02,2.402,,,0,2026-05-23,2026-05-23
20260519_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X3R1C2_DHR_FL_15A,USD,6.03,2.01,,,0,2026-05-23,2026-05-23
20260519_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X3R1C2_DHR_FL_16A,USD,0.64,0.64,,,0,2026-05-23,2026-05-23
20260519_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X3R1C2_DHR_FL_17A,USD,15.7,1.30833333,,,0,2026-05-23,2026-05-23
20260519_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X3R1C2_DHR_FL_18A,USD,16.09,3.218,,,0,2026-05-23,2026-05-23
20260519_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_WZC_13A,USD,7.78,7.78,,,0,2026-05-23,2026-05-23
20260519_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_WZC_01A,USD,2.87,0,,,0,2026-05-23,2026-05-23
20260519_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_WZC_09A,USD,0.05,0,,,0,2026-05-23,2026-05-23
20260519_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_WZC_08A,USD,18.87,1.887,,,0,2026-05-23,2026-05-23
20260519_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_WZC_02A,USD,5.31,2.655,,,0,2026-05-23,2026-05-23
20260519_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_WZC_07A,USD,14.27,2.854,,,0,2026-05-23,2026-05-23
20260520_JustFit_EN_720x1280_FX-Ai_ZT-Plot_LVL1_typeface_RS-P2X3R1C2_DHR_05A,USD,9.57,4.785,,,0,2026-05-23,2026-05-23
20260520_JustFit_EN_720x1280_FX-Ai_ZT-Plot_LVL1_typeface_RS-P2X3R1C2_DHR_03A,USD,3.35,0,,,0,2026-05-23,2026-05-23
20260520_JustFit_EN_720x1280_FX-Ai_ZT-Plot_LVL1_typeface_RS-P2X3R1C2_DHR_01A,USD,0.68,0.68,,,0,2026-05-23,2026-05-23
"20260520_JustFit_EN_720x1280_FX-Ai_ZT-Plot_LVL1_typeface_RS-P2X3R1C2_DHR_04A - Copy",USD,23.57,3.36714286,,,0,2026-05-23,2026-05-23
"20260520_JustFit_EN_720x1280_FX-Ai_ZT-Plot_LVL1_typeface_RS-P2X3R1C2_DHR_01A - Copy",USD,4.55,0,,,0,2026-05-23,2026-05-23
20260123_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_mia_DHR_06A,USD,21.99,5.4975,,,0,2026-05-23,2026-05-23
20260112_JustFit_EN_9x16_FX-Slim_ZT-follow_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_ZYL_pingme_mia_35A,USD,8.77,2.1925,,,0,2026-05-23,2026-05-23
20260112_JustFit_EN_9x16_FX-Slim_ZT-follow_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_ZYL_pingme_mia_14A,USD,0.39,0,,,0,2026-05-23,2026-05-23
20260112_JustFit_EN_9x16_FX-Slim_ZT-follow_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_ZYL_pingme_mia_44A,USD,5.96,1.98666667,,,0,2026-05-23,2026-05-23
20260112_JustFit_EN_9x16_FX-Slim_ZT-follow_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_WYN_pingme_mia_93A,USD,16.85,2.40714286,,,0,2026-05-23,2026-05-23
20260112_JustFit_EN_9x16_FX-Slim_ZT-follow_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_WYN_pingme_mia_92A,USD,8.61,2.87,,,0,2026-05-23,2026-05-23
20260123_Justfit_EN_720x1280_FX-Slim_ZT-bedworkout_LVL1_typeface_RS-P2X1R1C3_FL_WZC_06A,USD,1.35,1.35,,,0,2026-05-23,2026-05-23
20260112_JustFit_EN_9x16_FX-Slim_ZT-follow_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_WPL_pingme_mia_149A,USD,0.19,0,,,0,2026-05-23,2026-05-23
20260112_JustFit_EN_9x16_FX-Slim_ZT-follow_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_WYN_pingme_mia_73A,USD,3.02,0,,,0,2026-05-23,2026-05-23
20260119_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_ZYL_pingme_FL_148A,USD,2.7,0,,,0,2026-05-23,2026-05-23
20260119_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_ZYL_pingme_mia_121A,USD,25.32,3.165,,,0,2026-05-23,2026-05-23
20260119_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_ZYL_pingme_FL_147A,USD,23.77,0,,,0,2026-05-23,2026-05-23
20260119_JustFit_EN_9x16_FX-Slim_ZT-follow_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C1_LLX_pingme_170A,USD,4.47,4.47,,,0,2026-05-23,2026-05-23
20260119_JustFit_EN_9x16_FX-Slim_ZT-follow_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C1_LLX_pingme_163A,USD,3.03,3.03,,,0,2026-05-23,2026-05-23
20260521_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_dhr_WZC_12A,USD,4.55,2.275,,,0,2026-05-23,2026-05-23
20260521_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_dhr_WZC_10A,USD,23.87,4.774,,,0,2026-05-23,2026-05-23
20260521_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_dhr_WZC_11A,USD,2.14,0,,,0,2026-05-23,2026-05-23
20260522_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_WZC_02A,USD,6.76,3.38,,,0,2026-05-23,2026-05-23
20260522_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_WZC_01A,USD,0.79,0,,,0,2026-05-23,2026-05-23
20260522_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_WZC_03A,USD,23.28,5.82,,,0,2026-05-23,2026-05-23
20260522_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_dhr_WZC_12A,USD,1.06,0,,,0,2026-05-23,2026-05-23
20260522_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_WZC_06A,USD,6.29,3.145,,,0,2026-05-23,2026-05-23
20260522_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_dhr_WZC_09A,USD,17.74,1.97111111,,,0,2026-05-23,2026-05-23
20260522_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_WZC_05A,USD,11.79,5.895,,,0,2026-05-23,2026-05-23
20260522_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_dhr_WZC_11A,USD,0.95,0,,,0,2026-05-23,2026-05-23
20260522_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_dhr_WZC_08A,USD,23.26,5.815,,,0,2026-05-23,2026-05-23
20260522_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_dhr_WZC_07A,USD,6.59,6.59,,,0,2026-05-23,2026-05-23
20260522_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_WZC_04A,USD,0.59,0,,,0,2026-05-23,2026-05-23
20260520_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_WZC_16A,USD,0.84,0.84,,,0,2026-05-23,2026-05-23
20260520_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_dhr_WZC_08A,USD,23.05,2.305,,,0,2026-05-23,2026-05-23
20260520_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_WZC_04A,USD,2.6,1.3,,,0,2026-05-23,2026-05-23
"20260520_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_WZC_16A - Copy",USD,20.77,0.67,,,0,2026-05-23,2026-05-23
"20260520_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_WZC_04A - Copy",USD,15.52,2.21714286,,,0,2026-05-23,2026-05-23
"20260520_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_dhr_WZC_08A - Copy",USD,10.63,3.54333333,,,0,2026-05-23,2026-05-23
20260520_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_WZC_09A,USD,6.84,3.42,,,0,2026-05-23,2026-05-23
20260520_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_WZC_11A,USD,8.59,4.295,,,0,2026-05-23,2026-05-23
20260521_JustFit_EN_720x1280_FX-Ai_ZT-Plot_LVL1_typeface_RS-P2X3R1C2_095KB_DHR_22A,USD,5.91,0,,,0,2026-05-23,2026-05-23
20260521_JustFit_EN_720x1280_FX-Ai_ZT-Plot_LVL1_typeface_RS-P2X3R1C2_095KB_DHR_20A,USD,4.25,2.125,,,0,2026-05-23,2026-05-23
20260521_JustFit_EN_720x1280_FX-Ai_ZT-Plot_LVL1_typeface_RS-P2X3R1C2_095KB_DHR_17A,USD,14.78,2.11142857,,,0,2026-05-23,2026-05-23
20260521_JustFit_EN_720x1280_FX-Ai_ZT-Plot_LVL1_typeface_RS-P2X3R1C2_095KB_DHR_19A,USD,0.41,0,,,0,2026-05-23,2026-05-23
20260521_JustFit_EN_720x1280_FX-Ai_ZT-Plot_LVL1_typeface_RS-P2X3R1C2_095KB_DHR_21A,USD,35.1,2.34,,,0,2026-05-23,2026-05-23
20260521_JustFit_EN_720x1280_FX-Ai_ZT-Plot_LVL1_typeface_RS-P2X3R1C2_095KB_DHR_16A,USD,3.17,3.17,,,0,2026-05-23,2026-05-23
20260521_JustFit_EN_720x1280_FX-Ai_ZT-Plot_LVL1_typeface_RS-P2X3R1C2_095KB_DHR_18A,USD,47.99,1.59966667,,,0,2026-05-23,2026-05-23
20260521_JustFit_EN_720x1280_FX-Ai_ZT-Plot_LVL1_typeface_RS-P2X3R1C2_DHR_06A,USD,0.34,0,,,0,2026-05-23,2026-05-23
20260521_JustFit_EN_720x1280_FX-Ai_ZT-Plot_LVL1_typeface_RS-P2X3R1C2_DHR_08A,USD,0.15,0,,,0,2026-05-23,2026-05-23
20260521_JustFit_EN_720x1280_FX-Ai_ZT-Plot_LVL1_typeface_RS-P2X3R1C2_DHR_07A,USD,2.58,0,,,0,2026-05-23,2026-05-23
20260521_JustFit_EN_720x1280_FX-Ai_ZT-Plot_LVL1_typeface_RS-P2X3R1C2_DHR_10A,USD,13.1,13.1,,,0,2026-05-23,2026-05-23
20260521_JustFit_EN_720x1280_FX-Ai_ZT-Plot_LVL1_typeface_RS-P2X3R1C2_DHR_09A,USD,5.73,5.73,,,0,2026-05-23,2026-05-23
20251201_JustFit_EN_9x16_FX-Plus_JB-111201_ZT-PlusKaity_LVL1-typeface_RS-P2X1R2C1_095KB-FL-HJ,USD,12.57,1.79571429,,,0,2026-05-23,2026-05-23
20251201_JustFit_EN_9x16_FX-Plus_JB-111201_ZT-PlusK_LVL1-typeface_RS-P2X1R2C1_095KB-FL-HJ,USD,1.48,1.48,,,0,2026-05-23,2026-05-23
20251203_JustFit_EN_9x16_FX-Slim_ZT-AImusic2-alex-pro_LVL1-typeface_RS-P2X1R1C1_095KB-YD,USD,0.08,0,,,0,2026-05-23,2026-05-23
20251203_JustFit_EN_9x16_FX-Slim_ZT-AImusic2-kaitey-pro_LVL1-typeface_RS-P2X1R1C1_095KB-YD,USD,1.21,0,,,0,2026-05-23,2026-05-23
20251203_JustFit_EN_9x16_FX-Slim_ZT-AImusic2-elizabeth-pro_LVL1-typeface_RS-P2X1R1C1_095KB-YD,USD,10.16,5.08,,,0,2026-05-23,2026-05-23
20251203_JustFit_EN_9x16_FX-Slim_ZT-AImusic1-alex_LVL1-typeface_RS-P2X1R1C1_095KB-YD,USD,9.36,1.872,,,0,2026-05-23,2026-05-23
20251203_JustFit_EN_9x16_FX-Slim_ZT-AImusic3-elizabeth_LVL1-typeface_RS-P2X1R1C1_095KB-YD,USD,0.34,0,,,0,2026-05-23,2026-05-23
20260514_JustFit_EN_9x16_FX-Slim_ZT-bedworkout_LVL1-typeface_RS-P2X1R1C1_095KB-FL-CN-DHR_RMG-4085K,USD,3.09,3.09,,,0,2026-05-23,2026-05-23
20260514_JustFit_EN_9x16_FX-Slim_ZT-bedworkout_LVL1-typeface_RS-P2X1R1C1_095KB-CN_RMG-4085Z,USD,2.05,2.05,,,0,2026-05-23,2026-05-23
20260514_JustFit_EN_9x16_FX-Slim_ZT-bedworkout_LVL1-typeface_RS-P2X1R1C1_095KB-FL-CN-DHR_RMG-4085I,USD,13.14,2.19,,,0,2026-05-23,2026-05-23
20260514_JustFit_EN_9x16_FX-Slim_ZT-bedworkout_LVL1-typeface_RS-P2X1R1C1_095KB-CN_RMG-4085Y,USD,0.05,0.05,,,0,2026-05-23,2026-05-23
20260514_JustFit_EN_9x16_FX-Slim_ZT-bedworkout_LVL1-typeface_RS-P2X1R1C1_095KB-CN_RMG-4085X,USD,5.51,5.51,,,0,2026-05-23,2026-05-23
20260514_JustFit_EN_9x16_FX-Slim_ZT-bedworkout_LVL1-typeface_RS-P2X1R1C1_095KB-FL-CN-DHR_RMG-4085J,USD,2.12,1.06,,,0,2026-05-23,2026-05-23
20260514_JustFit_EN_9x16_FX-Slim_ZT-bedworkout_LVL1-typeface_RS-P2X1R1C1_095KB-FL-CN-DHR_RMG-4085L,USD,4.51,1.50333333,,,0,2026-05-23,2026-05-23
"20260520_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_WZC_16A - Copy 2",USD,7.5,7.5,,,0,2026-05-23,2026-05-23
"20260520_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_WZC_04A - Copy 2",USD,10.89,2.178,,,0,2026-05-23,2026-05-23
"20260521_JustFit_EN_720x1280_FX-Ai_ZT-Plot_LVL1_typeface_RS-P2X3R1C2_095KB_DHR_15A - Copy",USD,17.09,4.2725,,,0,2026-05-23,2026-05-23
"20260521_JustFit_EN_720x1280_FX-Ai_ZT-Plot_LVL1_typeface_RS-P2X3R1C2_095KB_DHR_16A - Copy",USD,1.29,1.29,,,0,2026-05-23,2026-05-23
"20260521_JustFit_EN_720x1280_FX-Ai_ZT-Plot_LVL1_typeface_RS-P2X3R1C2_095KB_DHR_21A - Copy",USD,21.44,2.38222222,,,0,2026-05-23,2026-05-23
"20260520_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_dhr_WZC_08A - Copy 3",USD,13.24,2.20666667,,,0,2026-05-23,2026-05-23
"20260520_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_WZC_04A - Copy 3",USD,7.35,1.05,,,0,2026-05-23,2026-05-23
"20260520_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_WZC_16A - Copy 3",USD,6.04,2.01333333,,,0,2026-05-23,2026-05-23
20260206_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_FL_DHR_03A,USD,4.97,0.994,,,0,2026-05-23,2026-05-23
20260206_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_FL_DHR_05B,USD,23.6,3.37142857,,,0,2026-05-23,2026-05-23
20260206_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_FL_DHR_12A,USD,2.56,0,,,0,2026-05-23,2026-05-23
20260206_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_FL_DHR_05A,USD,22.19,5.5475,,,0,2026-05-23,2026-05-23
20260211_JustFit_EN_9x16_FX-Slim_ZT-plot_LVL1-typeface_RS-P2X1R1C1_FL_DHR_CN_RMG-886D,USD,7.72,1.10285714,,,0,2026-05-23,2026-05-23
20260206_JustFit_EN_9x16_FX-Slim_ZT-follow_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_ZYL_pingme_FL_09A,USD,1.57,0,,,0,2026-05-23,2026-05-23
20260206_JustFit_EN_9x16_FX-Slim_ZT-follow_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_YZY_pingme_FL_150A,USD,2.44,0.81333333,,,0,2026-05-23,2026-05-23
20260206_JustFit_EN_9x16_FX-Slim_ZT-follow_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_YZY_pingme_FL_129A,USD,7.24,1.20666667,,,0,2026-05-23,2026-05-23
20260206_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_ZYL_pingme_FL_31A,USD,21.54,3.07714286,,,0,2026-05-23,2026-05-23
20260206_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_ZYL_pingme_FL_25A,USD,9.5,3.16666667,,,0,2026-05-23,2026-05-23
20260211_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_FL_DHR_20A,USD,3.03,0,,,0,2026-05-23,2026-05-23
20260211_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_FL_DHR_13A,USD,18.96,3.16,,,0,2026-05-23,2026-05-23
20260206_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C1_LLX_pingme_154A,USD,19.7,3.94,,,0,2026-05-23,2026-05-23
20260206_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C1_LLX_pingme_157A,USD,1.31,1.31,,,0,2026-05-23,2026-05-23
20260511_JustFit_EN_9x16_FX-Slim_ZT-follow_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_ZX_pingme_076A,USD,19.5,2.78571429,,,0,2026-05-23,2026-05-23
20260511_JustFit_EN_9x16_FX-Slim_ZT-follow_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_ZX_pingme_086A,USD,3.8,1.9,,,0,2026-05-23,2026-05-23
20260511_JustFit_EN_9x16_FX-Slim_ZT-follow_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_ZX_pingme_074A,USD,7.63,3.815,,,0,2026-05-23,2026-05-23
20260511_JustFit_EN_9x16_FX-Slim_ZT-follow_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_ZX_pingme_080A,USD,18.83,1.25533333,,,0,2026-05-23,2026-05-23
20260511_JustFit_EN_9x16_FX-Slim_ZT-follow_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_ZX_pingme_093A,USD,7.5,7.5,,,0,2026-05-23,2026-05-23
20260511_JustFit_EN_9x16_FX-Slim_ZT-follow_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_ZX_pingme_075A,USD,4.59,1.53,,,0,2026-05-23,2026-05-23
20260511_JustFit_EN_9x16_FX-Slim_ZT-follow_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_ZX_pingme_073A,USD,8.13,2.0325,,,0,2026-05-23,2026-05-23
20260511_JustFit_EN_9x16_FX-Slim_ZT-follow_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_ZX_pingme_079A,USD,6.6,2.2,,,0,2026-05-23,2026-05-23
20260518_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X3R1C2_DHR_FL_13A,USD,16.13,16.13,,,0,2026-05-23,2026-05-23
20260518_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X3R1C2_DHR_FL_10A,USD,24.29,4.04833333,,,0,2026-05-23,2026-05-23
20260518_JustFit_EN_720x1280_FX-Ai_ZT-coach_LVL1_typeface_RS-P2X3R1C2_DHR_02A,USD,6.52,0,,,0,2026-05-23,2026-05-23
20260518_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X3R1C2_DHR_FL_09A,USD,15.33,7.665,,,0,2026-05-23,2026-05-23
20260518_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X3R1C2_DHR_FL_11A,USD,9.46,4.73,,,0,2026-05-23,2026-05-23
20260518_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_fl_WZC_02A,USD,6.08,1.52,,,0,2026-05-23,2026-05-23
