广告名称,货币,"已花费金额 (USD)",单次点击费用（全部）,购物次数,单次购物费用,ROAS,报告开始日期,报告结束日期
20260529_JustFit_EN_720x1280_FX-Ai_ZT-bikini_LVL1_typeface_RS-P2X3R1C2_DHR_09A,USD,24.07,1.71928571,,,0,2026-05-29,2026-05-29
20260529_JustFit_EN_720x1280_FX-Ai_ZT-bikini_LVL1_typeface_RS-P2X3R1C2_DHR_13A,USD,23.21,0.96708333,,,0,2026-05-29,2026-05-29
20260529_JustFit_EN_720x1280_FX-Ai_ZT-bikini_LVL1_typeface_RS-P2X3R1C2_DHR_11A,USD,2.82,2.82,,,0,2026-05-29,2026-05-29
20260529_JustFit_EN_720x1280_FX-Ai_ZT-bikini_LVL1_typeface_RS-P2X3R1C2_DHR_08A,USD,8.78,2.195,,,0,2026-05-29,2026-05-29
20260529_JustFit_EN_720x1280_FX-Ai_ZT-bikini_LVL1_typeface_RS-P2X3R1C2_DHR_02A,USD,23.19,1.546,,,0,2026-05-29,2026-05-29
20260525_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_WZC_05A,USD,2.32,2.32,,,0,2026-05-29,2026-05-29
20260529_JustFit_EN_720x1280_FX-Ai_ZT-bikini_LVL1_typeface_RS-P2X3R1C2_DHR_07A,USD,9.41,2.3525,,,0,2026-05-29,2026-05-29
20260525_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_WZC_04A,USD,26.65,5.33,,,0,2026-05-29,2026-05-29
20260529_JustFit_EN_720x1280_FX-Ai_ZT-bikini_LVL1_typeface_RS-P2X3R1C2_DHR_03A,USD,2.56,1.28,,,0,2026-05-29,2026-05-29
20260525_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_WZC_06A,USD,40.59,8.118,,,0,2026-05-29,2026-05-29
20260529_JustFit_EN_720x1280_FX-Ai_ZT-bikini_LVL1_typeface_RS-P2X3R1C2_DHR_04A,USD,2.22,2.22,,,0,2026-05-29,2026-05-29
20260525_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_WZC_03A,USD,17.39,2.89833333,,,0,2026-05-29,2026-05-29
20260525_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_WZC_07A,USD,15.8,5.26666667,,,0,2026-05-29,2026-05-29
20260529_JustFit_EN_720x1280_FX-Ai_ZT-bikini_LVL1_typeface_RS-P2X3R1C2_DHR_06A,USD,24.22,1.51375,,,0,2026-05-29,2026-05-29
20260526_JustFit_EN_720x1280_FX-Ai_ZT-Plot_LVL1_typeface_RS-P2X3R1C2_DHR_25A,USD,7.31,3.655,,,0,2026-05-29,2026-05-29
20260529_JustFit_EN_720x1280_FX-Ai_ZT-bikini_LVL1_typeface_RS-P2X3R1C2_DHR_01A,USD,13.74,3.435,,,0,2026-05-29,2026-05-29
20260526_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X3R1C2_DHR_FL_04A,USD,21,2.625,,,0,2026-05-29,2026-05-29
20260526_JustFit_EN_720x1280_FX-Ai_ZT-Plot_LVL1_typeface_RS-P2X3R1C2_DHR_24A,USD,2.56,1.28,,,0,2026-05-29,2026-05-29
20260526_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X3R1C2_DHR_FL_06A,USD,16.35,1.25769231,,,0,2026-05-29,2026-05-29
20260526_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X3R1C2_DHR_FL_01A,USD,22.19,2.219,,,0,2026-05-29,2026-05-29
20260526_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X3R1C2_DHR_FL_03A,USD,16.8,1.86666667,,,0,2026-05-29,2026-05-29
20260526_JustFit_EN_720x1280_FX-Ai_ZT-Plot_LVL1_typeface_RS-P2X3R1C2_DHR_22A,USD,1.25,1.25,,,0,2026-05-29,2026-05-29
20260526_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X3R1C2_DHR_FL_02A,USD,22.69,2.52111111,,,0,2026-05-29,2026-05-29
20260526_JustFit_EN_720x1280_FX-Ai_ZT-Plot_LVL1_typeface_RS-P2X3R1C2_DHR_23A,USD,1.72,1.72,,,0,2026-05-29,2026-05-29
20260525_JustFit_EN_9x16_FX-AI_ZT-coach_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_YZY_pingme_76A,USD,9.67,9.67,,,0,2026-05-29,2026-05-29
20260525_JustFit_EN_9x16_FX-AI_ZT-coach_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_YZY_pingme_71A,USD,16.59,3.318,,,0,2026-05-29,2026-05-29
20260525_JustFit_EN_9x16_FX-AI_ZT-coach_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_YZY_pingme_69A,USD,9.69,1.38428571,,,0,2026-05-29,2026-05-29
20260525_JustFit_EN_9x16_FX-AI_ZT-coach_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_YZY_pingme_74A,USD,1.84,0,,,0,2026-05-29,2026-05-29
20260525_JustFit_EN_9x16_FX-AI_ZT-coach_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_YZY_pingme_77A,USD,16.09,2.68166667,,,0,2026-05-29,2026-05-29
20260525_JustFit_EN_9x16_FX-AI_ZT-coach_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_YZY_pingme_DHR_080A,USD,11.42,1.63142857,,,0,2026-05-29,2026-05-29
20260525_JustFit_EN_9x16_FX-AI_ZT-coach_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_YZY_pingme_DHR_079A,USD,21.78,1.21,,,0,2026-05-29,2026-05-29
20260525_JustFit_EN_9x16_FX-AI_ZT-coach_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_YZY_pingme_78A,USD,8.79,0,,,0,2026-05-29,2026-05-29
20260525_JustFit_EN_9x16_FX-AI_ZT-coach_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_YZY_pingme_72A,USD,12.86,12.86,,,0,2026-05-29,2026-05-29
20260525_JustFit_EN_9x16_FX-AI_ZT-coach_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_YZY_pingme_75A,USD,11.65,1.165,,,0,2026-05-29,2026-05-29
20260525_JustFit_EN_9x16_FX-AI_ZT-coach_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_YZY_pingme_70A,USD,5.11,0,,,0,2026-05-29,2026-05-29
20260525_JustFit_EN_9x16_FX-AI_ZT-coach_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_YZY_pingme_68A,USD,13.99,6.995,,,0,2026-05-29,2026-05-29
20260525_JustFit_EN_9x16_FX-AI_ZT-coach_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_YZY_pingme_66A,USD,9.21,1.842,,,0,2026-05-29,2026-05-29
20260525_JustFit_EN_9x16_FX-AI_ZT-coach_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_YZY_pingme_67A,USD,21.64,3.60666667,,,0,2026-05-29,2026-05-29
20260525_JustFit_EN_9x16_FX-AI_ZT-coach_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_YZY_pingme_73A,USD,0.94,0,,,0,2026-05-29,2026-05-29
"20260529_JustFit_EN_9x16_FX-Slim_ZT-womon8_LVL1-typeface_RS-P2X1R2C1_095KB_DHR_FL_JR_RMG-4769 - Copy",USD,2.22,2.22,,,0,2026-05-29,2026-05-29
"20260529_JustFit_EN_9x16_FX-Slim_ZT-womon9_LVL1-typeface_RS-P2X1R2C1_095KB_DHR_FL_JR_RMG-4769 - Copy",USD,4.42,4.42,,,0,2026-05-29,2026-05-29
20260518_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_ZL_pingme_DHR_69A,USD,0.33,0,,,0,2026-05-29,2026-05-29
20260518_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_ZYL_pingme_DHR_77A,USD,3.32,3.32,,,0,2026-05-29,2026-05-29
20260518_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_ZL_pingme_70A,USD,2.64,0,,,0,2026-05-29,2026-05-29
20260518_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_ZL_pingme_DHR_75A,USD,6.67,6.67,,,0,2026-05-29,2026-05-29
20260518_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_ZL_pingme_74A,USD,7.17,7.17,,,0,2026-05-29,2026-05-29
20260518_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_ZYL_pingme_DHR_78A,USD,13.17,13.17,,,0,2026-05-29,2026-05-29
20260518_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_ZL_pingme_DHR_61A,USD,5.13,2.565,,,0,2026-05-29,2026-05-29
20260518_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_ZL_pingme_76A,USD,2,0,,,0,2026-05-29,2026-05-29
20260518_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_ZL_pingme_DHR_65A,USD,16.91,2.41571429,,,0,2026-05-29,2026-05-29
20260518_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_ZL_pingme_68A,USD,6.13,3.065,,,0,2026-05-29,2026-05-29
20260518_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_ZL_pingme_DHR_64A,USD,1.29,0,,,0,2026-05-29,2026-05-29
20260518_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_ZL_pingme_72A,USD,9.03,0,,,0,2026-05-29,2026-05-29
20260518_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_ZL_pingme_DHR_71A,USD,11.13,3.71,,,0,2026-05-29,2026-05-29
20260527_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X3R1C2_DHR_FL_16A,USD,7.65,2.55,,,0,2026-05-29,2026-05-29
20260527_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X3R1C2_DHR_FL_19A,USD,17.94,2.56285714,,,0,2026-05-29,2026-05-29
20260527_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X3R1C2_DHR_FL_15A,USD,3.71,0.9275,,,0,2026-05-29,2026-05-29
20260527_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X3R1C2_DHR_FL_21A,USD,6.98,1.396,,,0,2026-05-29,2026-05-29
20260527_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X3R1C2_DHR_FL_18A,USD,24.87,1.658,,,0,2026-05-29,2026-05-29
20260527_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X3R1C2_DHR_FL_20A,USD,8.77,8.77,,,0,2026-05-29,2026-05-29
20260526_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_dhr_WZC_10A,USD,5.39,0,,,0,2026-05-29,2026-05-29
20260527_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_WZC_07A,USD,14.64,1.464,,,0,2026-05-29,2026-05-29
20260527_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X3R1C2_DHR_FL_06A,USD,22.34,2.48222222,,,0,2026-05-29,2026-05-29
20260527_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_WZC_05A,USD,6.29,2.09666667,,,0,2026-05-29,2026-05-29
20260527_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X3R1C2_DHR_FL_11A,USD,5,5,,,0,2026-05-29,2026-05-29
20260527_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_WZC_01A,USD,4.7,1.56666667,,,0,2026-05-29,2026-05-29
20260527_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X3R1C2_DHR_FL_01A,USD,11.66,2.915,,,0,2026-05-29,2026-05-29
20260527_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X3R1C2_DHR_FL_05A,USD,7.12,7.12,,,0,2026-05-29,2026-05-29
20260527_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_dhr_WZC_09A,USD,1.09,0.545,,,0,2026-05-29,2026-05-29
20260527_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_dhr_WZC_10A,USD,12,0.66666667,,,0,2026-05-29,2026-05-29
20260527_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X3R1C2_DHR_FL_14A,USD,11.5,3.83333333,,,0,2026-05-29,2026-05-29
20260527_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_WZC_04A,USD,6.48,3.24,,,0,2026-05-29,2026-05-29
20260527_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X3R1C2_DHR_FL_03A,USD,4.78,0,,,0,2026-05-29,2026-05-29
20260527_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X3R1C2_DHR_FL_13A,USD,17.86,1.786,,,0,2026-05-29,2026-05-29
20260527_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X3R1C2_DHR_FL_09A,USD,16.39,2.04875,,,0,2026-05-29,2026-05-29
20260527_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X3R1C2_DHR_FL_04A,USD,20.72,6.90666667,,,0,2026-05-29,2026-05-29
20260527_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X3R1C2_DHR_FL_07A,USD,1.12,0,,,0,2026-05-29,2026-05-29
20260527_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X3R1C2_DHR_FL_10A,USD,4.25,1.41666667,,,0,2026-05-29,2026-05-29
20260527_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X3R1C2_DHR_FL_08A,USD,2.79,0,,,0,2026-05-29,2026-05-29
20260527_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X3R1C2_DHR_FL_02A,USD,17.5,5.83333333,,,0,2026-05-29,2026-05-29
20260527_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X3R1C2_DHR_FL_12A,USD,14.71,14.71,,,0,2026-05-29,2026-05-29
"20260527_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X3R1C2_DHR_FL_21A - Copy",USD,4.29,2.145,,,0,2026-05-29,2026-05-29
"20260527_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X3R1C2_DHR_FL_17A - Copy",USD,9.22,4.61,,,0,2026-05-29,2026-05-29
"20260527_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X3R1C2_DHR_FL_18A - Copy",USD,7.77,3.885,,,0,2026-05-29,2026-05-29
"20260527_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_WZC_04A - Copy",USD,1.86,0,,,0,2026-05-29,2026-05-29
"20260527_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_WZC_06A - Copy",USD,0.28,0.28,,,0,2026-05-29,2026-05-29
"20260527_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_dhr_WZC_10A - Copy",USD,5.78,0,,,0,2026-05-29,2026-05-29
20260518_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_YZY_pingme_DHR_108A,USD,2.7,0,,,0,2026-05-29,2026-05-29
20260518_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_YZY_pingme_DHR_099A,USD,6.05,3.025,,,0,2026-05-29,2026-05-29
20260518_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_ZL_pingme_66A,USD,32.93,10.97666667,,,0,2026-05-29,2026-05-29
20260518_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_YZY_pingme_DHR_102A,USD,1.95,1.95,,,0,2026-05-29,2026-05-29
20260518_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_YZY_pingme_DHR_109A,USD,2.17,0,,,0,2026-05-29,2026-05-29
20260518_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_YZY_pingme_DHR_105A,USD,2.91,0,,,0,2026-05-29,2026-05-29
20260518_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_YZY_pingme_DHR_103A,USD,0.38,0,,,0,2026-05-29,2026-05-29
20260518_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_YZY_pingme_DHR_100A,USD,1.5,1.5,,,0,2026-05-29,2026-05-29
20260518_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_YZY_pingme_DHR_106A,USD,4.42,4.42,,,0,2026-05-29,2026-05-29
20260518_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_YZY_pingme_DHR_110A,USD,19.54,9.77,,,0,2026-05-29,2026-05-29
20260518_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_YZY_pingme_DHR_101A,USD,11.15,5.575,,,0,2026-05-29,2026-05-29
20260518_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_YZY_pingme_DHR_104A,USD,2.39,0,,,0,2026-05-29,2026-05-29
20260518_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_ZL_pingme_62A,USD,2.05,0,,,0,2026-05-29,2026-05-29
20260525_JustFit_EN_9x16_FX-AI_ZT-coach_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_ZYL_pingme_DHR_22A,USD,11.34,1.134,,,0,2026-05-29,2026-05-29
20260528_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X3R1C2_DHR_FL_03A,USD,24.23,2.20272727,,,0,2026-05-29,2026-05-29
20260528_JustFit_EN_720x1280_FX-Ai_ZT-Plot_LVL1_typeface_RS-P2X3R1C2_DHR_03A,USD,6.73,2.24333333,,,0,2026-05-29,2026-05-29
20260528_JustFit_EN_720x1280_FX-Ai_ZT-Plot_LVL1_typeface_RS-P2X3R1C2_DHR_04A,USD,2.7,2.7,,,0,2026-05-29,2026-05-29
20260528_JustFit_EN_720x1280_FX-Ai_ZT-Plot_LVL1_typeface_RS-P2X3R1C2_DHR_02A,USD,0.77,0.77,,,0,2026-05-29,2026-05-29
20260528_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X3R1C2_DHR_FL_07A,USD,3.44,0,,,0,2026-05-29,2026-05-29
20260528_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X3R1C2_DHR_FL_01A,USD,23.52,2.13818182,,,0,2026-05-29,2026-05-29
20260528_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X3R1C2_DHR_FL_04A,USD,10.28,2.57,,,0,2026-05-29,2026-05-29
20260528_JustFit_EN_720x1280_FX-Ai_ZT-Plot_LVL1_typeface_RS-P2X3R1C2_DHR_01A,USD,5.16,0,,,0,2026-05-29,2026-05-29
20260528_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X3R1C2_DHR_FL_02A,USD,21.7,1.66923077,,,0,2026-05-29,2026-05-29
20260528_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X3R1C2_DHR_FL_05A,USD,17.59,4.3975,,,0,2026-05-29,2026-05-29
20260528_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_jr_dhr_fl_WZC_14A,USD,9.73,4.865,,,0,2026-05-29,2026-05-29
20260528_JustFit_EN_720x1280_FX-FUPA_ZT-workout_LVL1_typeface_RS-P2X1R1C2_WZC_06A,USD,16.98,1.54363636,,,0,2026-05-29,2026-05-29
20260528_JustFit_EN_720x1280_FX-FUPA_ZT-workout_LVL1_typeface_RS-P2X1R1C2_WZC_05A,USD,16.48,1.26769231,,,0,2026-05-29,2026-05-29
20260528_JustFit_EN_720x1280_FX-FUPA_ZT-workout_LVL1_typeface_RS-P2X1R1C2_WZC_08A,USD,4.55,1.51666667,,,0,2026-05-29,2026-05-29
20260528_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_jr_dhr_fl_WZC_11A,USD,17.71,1.61,,,0,2026-05-29,2026-05-29
20260528_JustFit_EN_720x1280_FX-FUPA_ZT-workout_LVL1_typeface_RS-P2X1R1C2_WZC_02A,USD,11.78,1.96333333,,,0,2026-05-29,2026-05-29
20260528_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_jr_dhr_fl_WZC_15A,USD,13.83,2.766,,,0,2026-05-29,2026-05-29
20260528_JustFit_EN_720x1280_FX-FUPA_ZT-workout_LVL1_typeface_RS-P2X1R1C2_WZC_01A,USD,22.18,3.16857143,,,0,2026-05-29,2026-05-29
20260528_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_jr_dhr_fl_WZC_12A,USD,0.75,0,,,0,2026-05-29,2026-05-29
20260528_JustFit_EN_720x1280_FX-FUPA_ZT-workout_LVL1_typeface_RS-P2X1R1C2_WZC_03A,USD,16.58,1.84222222,,,0,2026-05-29,2026-05-29
20260528_JustFit_EN_720x1280_FX-FUPA_ZT-workout_LVL1_typeface_RS-P2X1R1C2_WZC_07A,USD,21.29,3.04142857,,,0,2026-05-29,2026-05-29
20260528_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_jr_dhr_fl_WZC_17A,USD,2.55,2.55,,,0,2026-05-29,2026-05-29
20260528_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_jr_dhr_fl_WZC_09A,USD,21.91,1.82583333,,,0,2026-05-29,2026-05-29
20260528_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_WZC_13A,USD,21.99,1.57071429,,,0,2026-05-29,2026-05-29
20260528_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_jr_dhr_fl_WZC_10A,USD,2.48,0,,,0,2026-05-29,2026-05-29
"20260528_JustFit_EN_720x1280_FX-Ai_ZT-Plot_LVL1_typeface_RS-P2X3R1C2_DHR_04A - Copy",USD,8.89,4.445,,,0,2026-05-29,2026-05-29
"20260528_JustFit_EN_720x1280_FX-Ai_ZT-Plot_LVL1_typeface_RS-P2X3R1C2_DHR_02A - Copy",USD,2.02,0,,,0,2026-05-29,2026-05-29
"20260528_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X3R1C2_DHR_FL_06A - Copy",USD,20.25,1.84090909,,,0,2026-05-29,2026-05-29
