广告名称,货币,"已花费金额 (USD)",单次点击费用（全部）,购物次数,单次购物费用,ROAS,报告开始日期,报告结束日期
20260529_JustFit_EN_9x16_FX-Slim_ZT-womon5_LVL1-typeface_RS-P2X1R2C1_095KB_DHR_FL_JR_RMG-4769,USD,21.37,2.37444444,,,0,2026-05-30,2026-05-30
20260529_JustFit_EN_9x16_FX-Slim_ZT-womon7_LVL1-typeface_RS-P2X1R2C1_095KB_DHR_FL_JR_RMG-4769,USD,3.76,0,,,0,2026-05-30,2026-05-30
20260529_JustFit_EN_720x1280_FX-Fupa_ZT-workout_LVL1_typeface_RS-P2X1R1C2_fl_WZC_09A,USD,1.16,1.16,,,0,2026-05-30,2026-05-30
20260529_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_jr_dhr_fl_WZC_02A,USD,23.34,5.835,,,0,2026-05-30,2026-05-30
20260529_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_jr_dhr_fl_WZC_06A,USD,6.34,6.34,,,0,2026-05-30,2026-05-30
20260529_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_fl_WZC_04A,USD,0.28,0,,,0,2026-05-30,2026-05-30
20260529_JustFit_EN_720x1280_FX-Fupa_ZT-workout_LVL1_typeface_RS-P2X1R1C2_fl_WZC_10A,USD,27.37,1.955,,,0,2026-05-30,2026-05-30
20260526_JustFit_EN_720x1280_FX-FUPA_ZT-workout_LVL1_typeface_RS-P2X1R1C2_fl_WZC_04A,USD,0.08,0.08,,,0,2026-05-30,2026-05-30
20260526_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_WZC_13A,USD,4.4,2.2,,,0,2026-05-30,2026-05-30
20260526_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_WZC_07A,USD,0.05,0,,,0,2026-05-30,2026-05-30
20260526_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_dhr_WZC_08A,USD,0.06,0,,,0,2026-05-30,2026-05-30
20260526_JustFit_EN_720x1280_FX-FUPA_ZT-workout_LVL1_typeface_RS-P2X1R1C2_WZC_06A,USD,28.08,3.51,,,0,2026-05-30,2026-05-30
20260526_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_WZC_12A,USD,28.48,3.16444444,,,0,2026-05-30,2026-05-30
20260529_JustFit_EN_9x16_FX-Slim_ZT-womon1_LVL1-typeface_RS-P2X1R2C1_095KB_DHR_FL_JR_RMG-4769,USD,4.64,1.16,,,0,2026-05-30,2026-05-30
20260529_JustFit_EN_9x16_FX-Slim_ZT-womon2_LVL1-typeface_RS-P2X1R2C1_095KB_DHR_FL_JR_RMG-4769,USD,23.2,3.31428571,,,0,2026-05-30,2026-05-30
"20260526_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_WZC_07A - Copy",USD,0.55,0,,,0,2026-05-30,2026-05-30
"20260526_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_WZC_11A - Copy",USD,15.38,3.076,,,0,2026-05-30,2026-05-30
"20260529_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_jr_dhr_fl_WZC_07A - Copy",USD,5.26,1.75333333,,,0,2026-05-30,2026-05-30
"20260529_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_fl_WZC_04A - Copy",USD,8.62,1.43666667,,,0,2026-05-30,2026-05-30
"20260529_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_fl_WZC_03A - Copy",USD,0.5,0,,,0,2026-05-30,2026-05-30
"20260526_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_WZC_13A - Copy",USD,7.45,1.49,,,0,2026-05-30,2026-05-30
"20260526_JustFit_EN_720x1280_FX-FUPA_ZT-workout_LVL1_typeface_RS-P2X1R1C2_fl_WZC_04A - Copy",USD,0.17,0,,,0,2026-05-30,2026-05-30
20260529_JustFit_EN_9x16_FX-Slim_ZT-womon8_LVL1-typeface_RS-P2X1R2C1_095KB_DHR_FL_JR_RMG-4769,USD,7.19,1.438,,,0,2026-05-30,2026-05-30
20260529_JustFit_EN_720x1280_FX-Ai_ZT-bikini_LVL1_typeface_RS-P2X3R1C2_DHR_10A,USD,0.08,0,,,0,2026-05-30,2026-05-30
20260529_JustFit_EN_720x1280_FX-Ai_ZT-bikini_LVL1_typeface_RS-P2X3R1C2_DHR_12A,USD,14.33,3.5825,,,0,2026-05-30,2026-05-30
20260529_JustFit_EN_720x1280_FX-Ai_ZT-bikini_LVL1_typeface_RS-P2X3R1C2_DHR_05A,USD,3.86,1.93,,,0,2026-05-30,2026-05-30
20260529_JustFit_EN_720x1280_FX-Ai_ZT-bikini_LVL1_typeface_RS-P2X3R1C2_DHR_11A,USD,0.97,0,,,0,2026-05-30,2026-05-30
20260529_JustFit_EN_720x1280_FX-Ai_ZT-bikini_LVL1_typeface_RS-P2X3R1C2_DHR_08A,USD,21.2,1.76666667,,,0,2026-05-30,2026-05-30
20260529_JustFit_EN_720x1280_FX-Ai_ZT-bikini_LVL1_typeface_RS-P2X3R1C2_DHR_07A,USD,19.69,2.81285714,,,0,2026-05-30,2026-05-30
20260529_JustFit_EN_720x1280_FX-Ai_ZT-bikini_LVL1_typeface_RS-P2X3R1C2_DHR_03A,USD,6.46,0.40375,,,0,2026-05-30,2026-05-30
20260529_JustFit_EN_720x1280_FX-Ai_ZT-bikini_LVL1_typeface_RS-P2X3R1C2_DHR_04A,USD,2.17,0,,,0,2026-05-30,2026-05-30
20260525_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_WZC_03A,USD,6.55,0,,,0,2026-05-30,2026-05-30
20260525_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_WZC_07A,USD,7.44,3.72,,,0,2026-05-30,2026-05-30
20260526_JustFit_EN_720x1280_FX-Ai_ZT-Plot_LVL1_typeface_RS-P2X3R1C2_DHR_25A,USD,0.66,0,,,0,2026-05-30,2026-05-30
20260529_JustFit_EN_720x1280_FX-Ai_ZT-bikini_LVL1_typeface_RS-P2X3R1C2_DHR_01A,USD,14.54,2.42333333,,,0,2026-05-30,2026-05-30
20260526_JustFit_EN_720x1280_FX-Ai_ZT-Plot_LVL1_typeface_RS-P2X3R1C2_DHR_24A,USD,0.06,0,,,0,2026-05-30,2026-05-30
20260526_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X3R1C2_DHR_FL_06A,USD,13.3,1.10833333,,,0,2026-05-30,2026-05-30
20260526_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X3R1C2_DHR_FL_03A,USD,5.52,1.84,,,0,2026-05-30,2026-05-30
20260526_JustFit_EN_720x1280_FX-Ai_ZT-Plot_LVL1_typeface_RS-P2X3R1C2_DHR_22A,USD,11.66,1.4575,,,0,2026-05-30,2026-05-30
20260525_JustFit_EN_9x16_FX-AI_ZT-coach_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_YZY_pingme_76A,USD,1.7,0,,,0,2026-05-30,2026-05-30
20260525_JustFit_EN_9x16_FX-AI_ZT-coach_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_YZY_pingme_71A,USD,3.82,3.82,,,0,2026-05-30,2026-05-30
20260525_JustFit_EN_9x16_FX-AI_ZT-coach_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_YZY_pingme_69A,USD,11.58,1.4475,,,0,2026-05-30,2026-05-30
20260525_JustFit_EN_9x16_FX-AI_ZT-coach_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_YZY_pingme_74A,USD,1.9,0,,,0,2026-05-30,2026-05-30
20260525_JustFit_EN_9x16_FX-AI_ZT-coach_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_YZY_pingme_77A,USD,5.3,1.76666667,,,0,2026-05-30,2026-05-30
20260525_JustFit_EN_9x16_FX-AI_ZT-coach_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_YZY_pingme_DHR_080A,USD,16.02,0.534,,,0,2026-05-30,2026-05-30
20260525_JustFit_EN_9x16_FX-AI_ZT-coach_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_YZY_pingme_78A,USD,2.26,0,,,0,2026-05-30,2026-05-30
20260525_JustFit_EN_9x16_FX-AI_ZT-coach_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_YZY_pingme_72A,USD,10.96,2.74,,,0,2026-05-30,2026-05-30
20260525_JustFit_EN_9x16_FX-AI_ZT-coach_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_YZY_pingme_75A,USD,4.64,1.16,,,0,2026-05-30,2026-05-30
20260525_JustFit_EN_9x16_FX-AI_ZT-coach_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_YZY_pingme_70A,USD,0.24,0,,,0,2026-05-30,2026-05-30
20260525_JustFit_EN_9x16_FX-AI_ZT-coach_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_YZY_pingme_68A,USD,17.33,1.44416667,,,0,2026-05-30,2026-05-30
20260525_JustFit_EN_9x16_FX-AI_ZT-coach_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_YZY_pingme_66A,USD,20.27,3.37833333,,,0,2026-05-30,2026-05-30
20260525_JustFit_EN_9x16_FX-AI_ZT-coach_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_YZY_pingme_67A,USD,0.03,0,,,0,2026-05-30,2026-05-30
20260525_JustFit_EN_9x16_FX-AI_ZT-coach_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_YZY_pingme_73A,USD,3.17,3.17,,,0,2026-05-30,2026-05-30
"20260529_JustFit_EN_9x16_FX-Slim_ZT-womon8_LVL1-typeface_RS-P2X1R2C1_095KB_DHR_FL_JR_RMG-4769 - Copy",USD,23.27,1.93916667,,,0,2026-05-30,2026-05-30
"20260529_JustFit_EN_720x1280_FX-Ai_ZT-bikini_LVL1_typeface_RS-P2X3R1C2_DHR_10A - Copy",USD,0.66,0.66,,,0,2026-05-30,2026-05-30
"20260529_JustFit_EN_9x16_FX-Slim_ZT-womon9_LVL1-typeface_RS-P2X1R2C1_095KB_DHR_FL_JR_RMG-4769 - Copy",USD,19.24,1.74909091,,,0,2026-05-30,2026-05-30
20260518_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_WPL_pingme_36A,USD,14.8,1.34545455,,,0,2026-05-30,2026-05-30
20260518_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_WPL_pingme_40A,USD,3.55,0,,,0,2026-05-30,2026-05-30
20260518_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_WPL_pingme_30A,USD,6.86,1.715,,,0,2026-05-30,2026-05-30
20260518_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_WPL_pingme_DHR_25A,USD,11.05,2.7625,,,0,2026-05-30,2026-05-30
20260518_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_WPL_pingme_38A,USD,13.05,1.45,,,0,2026-05-30,2026-05-30
20260518_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_WPL_pingme_DHR_23A,USD,10.35,1.15,,,0,2026-05-30,2026-05-30
20260518_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_WPL_pingme_DHR_27A,USD,1.55,0,,,0,2026-05-30,2026-05-30
20260518_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_WPL_pingme_34A,USD,19.84,1.65333333,,,0,2026-05-30,2026-05-30
20260518_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_WPL_pingme_26A,USD,11.35,2.8375,,,0,2026-05-30,2026-05-30
20260518_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_WPL_pingme_28A,USD,4.63,2.315,,,0,2026-05-30,2026-05-30
20260518_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_WPL_pingme_DHR_31A,USD,14.94,1.35818182,,,0,2026-05-30,2026-05-30
20260518_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_WPL_pingme_24A,USD,20.82,1.388,,,0,2026-05-30,2026-05-30
20260518_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_WPL_pingme_32A,USD,7.72,1.28666667,,,0,2026-05-30,2026-05-30
20260518_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_WPL_pingme_DHR_29A,USD,2.22,2.22,,,0,2026-05-30,2026-05-30
20260515_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_YZY_pingme_FL_090A,USD,1.82,1.82,,,0,2026-05-30,2026-05-30
20260515_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_YZY_pingme_FL_095A,USD,7.39,1.8475,,,0,2026-05-30,2026-05-30
20260515_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_YZY_pingme_FL_087A,USD,8.93,2.97666667,,,0,2026-05-30,2026-05-30
20260515_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_YZY_pingme_FL_094A,USD,19.57,2.44625,,,0,2026-05-30,2026-05-30
20260515_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_YZY_pingme_FL_082A,USD,2.59,2.59,,,0,2026-05-30,2026-05-30
20260515_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_YZY_pingme_FL_084A,USD,8.55,1.71,,,0,2026-05-30,2026-05-30
20260515_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_YZY_pingme_FL_091A,USD,12.61,4.20333333,,,0,2026-05-30,2026-05-30
20260515_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_YZY_pingme_FL_092A,USD,10.29,1.715,,,0,2026-05-30,2026-05-30
20260515_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_YZY_pingme_FL_085A,USD,7.44,3.72,,,0,2026-05-30,2026-05-30
20260515_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_YZY_pingme_FL_089A,USD,21.54,2.6925,,,0,2026-05-30,2026-05-30
20260515_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_YZY_pingme_FL_086A,USD,2.53,0,,,0,2026-05-30,2026-05-30
20260515_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_YZY_pingme_FL_093A,USD,4.73,0,,,0,2026-05-30,2026-05-30
20260515_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_YZY_pingme_FL_096A,USD,5.55,0,,,0,2026-05-30,2026-05-30
20260515_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_YZY_pingme_FL_083A,USD,21.14,5.285,,,0,2026-05-30,2026-05-30
"20260515_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_YZY_pingme_FL_088A - Copy",USD,2.61,0,,,0,2026-05-30,2026-05-30
"20260515_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_YZY_pingme_FL_095A - Copy",USD,2.78,0.46333333,,,0,2026-05-30,2026-05-30
"20260515_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_YZY_pingme_FL_090A - Copy",USD,1.46,0.73,,,0,2026-05-30,2026-05-30
20260527_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X3R1C2_DHR_FL_17A,USD,0.34,0,,,0,2026-05-30,2026-05-30
20260527_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X3R1C2_DHR_FL_21A,USD,2.59,1.295,,,0,2026-05-30,2026-05-30
20260527_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X3R1C2_DHR_FL_18A,USD,7.63,1.9075,,,0,2026-05-30,2026-05-30
20260527_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_WZC_01A,USD,8.83,0.73583333,,,0,2026-05-30,2026-05-30
20260527_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_WZC_02A,USD,19.9,1.17058824,,,0,2026-05-30,2026-05-30
20260527_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_dhr_WZC_09A,USD,7.93,1.586,,,0,2026-05-30,2026-05-30
20260527_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_dhr_WZC_10A,USD,39.65,0.68362069,,,0,2026-05-30,2026-05-30
20260527_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_WZC_04A,USD,2.22,0,,,0,2026-05-30,2026-05-30
20260527_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_WZC_06A,USD,1.09,0.545,,,0,2026-05-30,2026-05-30
"20260527_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X3R1C2_DHR_FL_21A - Copy",USD,7.55,1.51,,,0,2026-05-30,2026-05-30
"20260527_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X3R1C2_DHR_FL_17A - Copy",USD,0.31,0.31,,,0,2026-05-30,2026-05-30
"20260527_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X3R1C2_DHR_FL_18A - Copy",USD,4.12,0,,,0,2026-05-30,2026-05-30
"20260527_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_WZC_04A - Copy",USD,11.17,2.234,,,0,2026-05-30,2026-05-30
"20260527_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_WZC_06A - Copy",USD,1.14,1.14,,,0,2026-05-30,2026-05-30
"20260527_JustFit_EN_720x1280_FX-Plot_ZT-workout_LVL1_typeface_RS-P2X1R1C2_dhr_WZC_10A - Copy",USD,12.03,1.50375,,,0,2026-05-30,2026-05-30
20260522_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_ZL_pingme_FL_55A,USD,21.72,2.715,,,0,2026-05-30,2026-05-30
20260522_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_ZL_pingme_FL_41A,USD,4.95,4.95,,,0,2026-05-30,2026-05-30
20260522_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_ZL_pingme_FL_52A,USD,4.17,1.39,,,0,2026-05-30,2026-05-30
20260522_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_ZL_pingme_FL_51A,USD,13.4,3.35,,,0,2026-05-30,2026-05-30
20260522_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_ZL_pingme_FL_49A,USD,0.64,0.64,,,0,2026-05-30,2026-05-30
20260522_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_ZL_pingme_FL_47A,USD,24.63,3.07875,,,0,2026-05-30,2026-05-30
20260522_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_ZL_pingme_FL_44A,USD,2.58,2.58,,,0,2026-05-30,2026-05-30
20260522_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_ZL_pingme_FL_45A,USD,2.25,0,,,0,2026-05-30,2026-05-30
20260522_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_ZL_pingme_FL_53A,USD,18.19,6.06333333,,,0,2026-05-30,2026-05-30
20260522_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_ZL_pingme_FL_46A,USD,7.97,2.65666667,,,0,2026-05-30,2026-05-30
20260522_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_ZL_pingme_FL_54A,USD,1.47,1.47,,,0,2026-05-30,2026-05-30
20260522_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_ZL_pingme_FL_43A,USD,3,3,,,0,2026-05-30,2026-05-30
20260522_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_YZY_pingme_FL_77A,USD,20.82,2.082,,,0,2026-05-30,2026-05-30
20260522_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_ZL_pingme_FL_50A,USD,3.07,1.535,,,0,2026-05-30,2026-05-30
20260522_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_YZY_pingme_FL_72A,USD,6.71,1.6775,,,0,2026-05-30,2026-05-30
20260522_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_ZL_pingme_FL_37A,USD,0.43,0,,,0,2026-05-30,2026-05-30
20260522_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_YZY_pingme_FL_75A,USD,8.54,2.84666667,,,0,2026-05-30,2026-05-30
20260522_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_YZY_pingme_FL_78A,USD,21.55,2.69375,,,0,2026-05-30,2026-05-30
20260522_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_YZY_pingme_FL_73A,USD,0.2,0,,,0,2026-05-30,2026-05-30
20260522_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_YZY_pingme_FL_76A,USD,10.11,5.055,,,0,2026-05-30,2026-05-30
20260522_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_YZY_pingme_FL_80A,USD,14.53,1.61444444,,,0,2026-05-30,2026-05-30
20260522_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_ZL_pingme_FL_38A,USD,5.3,1.325,,,0,2026-05-30,2026-05-30
20260522_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_ZL_pingme_FL_40A,USD,3.8,3.8,,,0,2026-05-30,2026-05-30
20260522_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_YZY_pingme_FL_71A,USD,14.5,2.07142857,,,0,2026-05-30,2026-05-30
20260522_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_ZL_pingme_FL_36A,USD,12.2,1.74285714,,,0,2026-05-30,2026-05-30
20260522_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_YZY_pingme_FL_74A,USD,7.16,2.38666667,,,0,2026-05-30,2026-05-30
"20260522_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_ZL_pingme_FL_49A - Copy",USD,0.6,0,,,0,2026-05-30,2026-05-30
"20260522_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_ZL_pingme_FL_51A - Copy",USD,1.1,0,,,0,2026-05-30,2026-05-30
"20260522_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_ZL_pingme_FL_48A - Copy",USD,1.2,0.4,,,0,2026-05-30,2026-05-30
"20260522_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_ZL_pingme_FL_50A - Copy",USD,2.31,0,,,0,2026-05-30,2026-05-30
"20260522_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_ZL_pingme_FL_36A - Copy",USD,0.79,0.79,,,0,2026-05-30,2026-05-30
"20260522_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_ZL_pingme_FL_39A - Copy",USD,0.27,0,,,0,2026-05-30,2026-05-30
"20260522_JustFit_EN_9x16_FX-Slim_ZT-dancemachine_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_YZY_pingme_FL_74A - Copy",USD,0.11,0,,,0,2026-05-30,2026-05-30
20260525_JustFit_EN_9x16_FX-AI_ZT-coach_LVL1_typeface_LVL2_web2sale_RS-P2X2R3C2_ZYL_pingme_DHR_22A,USD,7.4,1.48,,,0,2026-05-30,2026-05-30
20260528_JustFit_EN_720x1280_FX-Ai_ZT-Plot_LVL1_typeface_RS-P2X3R1C2_DHR_03A,USD,4.29,1.0725,,,0,2026-05-30,2026-05-30
20260528_JustFit_EN_720x1280_FX-Ai_ZT-Plot_LVL1_typeface_RS-P2X3R1C2_DHR_02A,USD,0,0,,,0,2026-05-30,2026-05-30
